order_id,account_id,order_day,amount_inr,is_return
ORD006559,ACC01309,13,1914.81,True
ORD006560,ACC01309,0,148.58,False
ORD006561,ACC01309,35,87.78,False
ORD006562,ACC01310,3,1396.12,False
ORD006563,ACC01310,58,2610.44,False
ORD006564,ACC01310,15,261.49,False
ORD006565,ACC01311,19,466.71,False
ORD006566,ACC01311,40,677.77,False
ORD006567,ACC01311,47,1335.43,False
ORD006568,ACC01312,32,432.94,False
ORD006569,ACC01312,32,334.92,False
ORD006570,ACC01312,42,404.39,True
ORD006571,ACC01312,58,1747.07,False
ORD006572,ACC01313,24,232.57,False
ORD006573,ACC01313,1,628.11,False
ORD006574,ACC01313,0,685.12,False
ORD006575,ACC01313,49,1099.0,False
ORD006576,ACC01313,6,211.25,True
ORD006577,ACC01314,54,1074.21,True
ORD006578,ACC01314,30,836.16,False
ORD006579,ACC01314,45,483.98,False
ORD006580,ACC01314,10,2390.01,False
ORD006581,ACC01314,18,390.2,False
ORD006582,ACC01314,14,262.06,False
ORD006583,ACC01315,32,1035.68,False
ORD006584,ACC01315,25,217.04,False
ORD006585,ACC01315,34,126.08,False
ORD006586,ACC01316,12,2974.92,False
ORD006587,ACC01316,53,612.33,False
ORD006588,ACC01316,53,519.12,True
ORD006589,ACC01316,3,1350.18,False
ORD006590,ACC01316,59,680.55,False
ORD006591,ACC01316,46,388.63,True
ORD006592,ACC01317,7,1094.49,False
ORD006593,ACC01317,33,299.65,False
ORD006594,ACC01317,45,201.35,False
ORD006595,ACC01317,52,2542.09,False
ORD006596,ACC01318,52,924.22,False
ORD006597,ACC01318,31,501.46,False
ORD006598,ACC01318,18,208.68,False
ORD006599,ACC01318,18,1020.43,False
ORD006600,ACC01318,31,533.51,False
ORD006601,ACC01318,56,497.45,False
ORD006602,ACC01319,37,747.22,True
ORD006603,ACC01319,23,1108.66,False
ORD006604,ACC01319,37,140.8,False
ORD006605,ACC01319,26,413.53,False
ORD006606,ACC01320,48,1583.49,False
ORD006607,ACC01320,40,739.4,False
ORD006608,ACC01320,54,638.9,False
ORD006609,ACC01321,59,265.59,False
ORD006610,ACC01321,32,3432.2,False
ORD006611,ACC01321,26,1697.49,False
ORD006612,ACC01321,16,597.9,False
ORD006613,ACC01322,27,261.77,False
ORD006614,ACC01322,32,1424.74,False
ORD006615,ACC01322,58,557.17,False
ORD006616,ACC01322,23,622.16,False
ORD006617,ACC01322,35,2213.55,False
ORD006618,ACC01322,0,389.68,False
ORD006619,ACC01323,54,351.65,False
ORD006620,ACC01323,32,412.44,False
ORD006621,ACC01323,31,1116.83,False
ORD006622,ACC01323,10,438.57,False
ORD006623,ACC01323,10,495.76,False
ORD006624,ACC01324,43,1074.08,False
ORD006625,ACC01324,43,2273.03,False
ORD006626,ACC01324,46,1080.93,False
ORD006627,ACC01325,21,174.67,False
ORD006628,ACC01325,24,754.11,False
ORD006629,ACC01325,37,1234.74,False
ORD006630,ACC01325,47,1239.9,False
ORD006631,ACC01325,54,341.32,False
ORD006632,ACC01326,0,1202.87,False
ORD006633,ACC01326,1,3088.17,False
ORD006634,ACC01326,50,322.03,False
ORD006635,ACC01326,13,183.52,False
ORD006636,ACC01326,1,731.82,False
ORD006637,ACC01327,40,186.68,False
ORD006638,ACC01327,25,411.88,False
ORD006639,ACC01327,20,1024.6,False
ORD006640,ACC01327,59,451.33,False
ORD006641,ACC01327,21,1391.33,False
ORD006642,ACC01327,35,1026.47,False
ORD006643,ACC01327,35,885.62,False
ORD006644,ACC01327,12,1554.52,False
ORD006645,ACC01327,52,623.48,False
ORD006646,ACC01327,9,132.96,False
ORD006647,ACC01328,49,1262.86,False
ORD006648,ACC01328,20,349.61,False
ORD006649,ACC01328,54,369.06,False
ORD006650,ACC01328,5,114.98,False
ORD006651,ACC01329,28,640.75,False
ORD006652,ACC01329,32,658.63,False
ORD006653,ACC01329,22,1181.08,True
ORD006654,ACC01329,34,1165.95,False
ORD006655,ACC01329,57,1148.9,False
ORD006656,ACC01329,37,481.96,True
ORD006657,ACC01330,53,531.86,False
ORD006658,ACC01330,52,683.31,False
ORD006659,ACC01330,15,404.22,False
ORD006660,ACC01330,22,973.45,False
ORD006661,ACC01330,48,886.9,False
ORD006662,ACC01331,0,288.75,False
ORD006663,ACC01331,0,827.57,True
ORD006664,ACC01331,46,1976.78,False
ORD006665,ACC01332,10,356.8,False
ORD006666,ACC01332,14,515.7,False
ORD006667,ACC01332,21,714.75,True
ORD006668,ACC01333,31,432.68,False
ORD006669,ACC01333,20,1798.07,False
ORD006670,ACC01333,23,709.9,False
ORD006671,ACC01333,35,592.49,False
ORD006672,ACC01333,50,363.54,False
ORD006673,ACC01333,2,888.17,False
ORD006674,ACC01334,56,1401.31,False
ORD006675,ACC01334,31,526.21,False
ORD006676,ACC01334,27,1465.04,False
ORD006677,ACC01334,18,1108.47,False
ORD006678,ACC01334,41,964.52,False
ORD006679,ACC01334,39,1855.48,False
ORD006680,ACC01334,31,289.68,False
ORD006681,ACC01334,59,114.0,False
ORD006682,ACC01334,33,1144.96,False
ORD006683,ACC01334,51,1004.18,False
ORD006684,ACC01335,21,851.38,False
ORD006685,ACC01335,13,2252.99,False
ORD006686,ACC01335,59,1378.73,False
ORD006687,ACC01335,44,195.38,False
ORD006688,ACC01335,15,2604.38,False
ORD006689,ACC01336,12,488.49,False
ORD006690,ACC01336,7,320.88,False
ORD006691,ACC01336,42,402.57,False
ORD006692,ACC01336,3,595.65,False
ORD006693,ACC01337,28,1176.69,False
ORD006694,ACC01337,45,848.78,False
ORD006695,ACC01337,54,1187.9,False
ORD006696,ACC01338,48,1504.01,False
ORD006697,ACC01338,43,867.67,False
ORD006698,ACC01338,37,875.1,False
ORD006699,ACC01338,38,989.31,False
ORD006700,ACC01339,19,2473.05,False
ORD006701,ACC01339,58,1160.2,False
ORD006702,ACC01339,40,762.54,False
ORD006703,ACC01339,11,299.71,False
ORD006704,ACC01340,13,648.77,False
ORD006705,ACC01340,36,1304.81,False
ORD006706,ACC01340,56,904.85,False
ORD006707,ACC01340,42,381.18,False
ORD006708,ACC01340,17,400.23,False
ORD006709,ACC01340,5,777.28,False
ORD006710,ACC01340,31,1185.32,False
ORD006711,ACC01340,36,2266.38,False
ORD006712,ACC01340,11,304.62,False
ORD006713,ACC01341,22,251.13,False
ORD006714,ACC01341,24,141.44,True
ORD006715,ACC01341,14,1918.38,False
ORD006716,ACC01341,20,1219.12,False
ORD006717,ACC01341,28,526.47,False
ORD006718,ACC01342,33,1480.72,True
ORD006719,ACC01342,57,1160.91,False
ORD006720,ACC01342,59,1064.06,False
ORD006721,ACC01342,59,268.36,False
ORD006722,ACC01342,4,843.92,False
ORD006723,ACC01343,48,796.66,False
ORD006724,ACC01343,25,2058.91,False
ORD006725,ACC01343,9,2803.98,False
ORD006726,ACC01343,6,1316.37,False
ORD006727,ACC01343,29,1335.42,False
ORD006728,ACC01343,43,1020.43,False
ORD006729,ACC01344,32,1590.49,False
ORD006730,ACC01344,30,2571.13,False
ORD006731,ACC01344,30,1162.03,True
ORD006732,ACC01344,38,597.83,False
ORD006733,ACC01345,1,280.61,True
ORD006734,ACC01345,6,971.05,False
ORD006735,ACC01345,0,445.83,False
ORD006736,ACC01345,12,224.06,False
ORD006737,ACC01345,40,293.27,True
ORD006738,ACC01345,19,592.28,False
ORD006739,ACC01345,31,868.8,False
ORD006740,ACC01345,9,707.33,False
ORD006741,ACC01346,54,2666.16,False
ORD006742,ACC01346,58,40.13,False
ORD006743,ACC01346,33,959.78,False
ORD006744,ACC01346,6,426.64,False
ORD006745,ACC01346,58,356.34,False
ORD006746,ACC01346,17,1035.72,False
ORD006747,ACC01346,39,572.72,True
ORD006748,ACC01347,23,432.65,False
ORD006749,ACC01347,18,1088.09,False
ORD006750,ACC01348,30,1391.98,False
ORD006751,ACC01348,35,637.76,False
ORD006752,ACC01348,30,391.97,False
ORD006753,ACC01348,28,1352.38,False
ORD006754,ACC01348,22,518.54,False
ORD006755,ACC01348,3,213.17,False
ORD006756,ACC01348,46,370.27,False
ORD006757,ACC01348,21,1015.65,False
ORD006758,ACC01348,4,673.7,False
ORD006759,ACC01349,29,821.07,False
ORD006760,ACC01349,5,2650.53,False
ORD006761,ACC01349,14,167.94,False
ORD006762,ACC01349,17,811.33,False
ORD006763,ACC01349,15,319.02,False
ORD006764,ACC01350,43,892.75,False
ORD006765,ACC01350,46,2888.82,False
ORD006766,ACC01350,36,970.04,False
ORD006767,ACC01350,26,1078.68,False
ORD006768,ACC01350,58,115.4,False
ORD006769,ACC01350,44,1157.47,False
ORD006770,ACC01350,3,131.2,False
ORD006771,ACC01350,30,613.67,False
ORD006772,ACC01350,10,132.23,False
ORD006773,ACC01351,24,256.1,False
ORD006774,ACC01351,31,441.56,True
ORD006775,ACC01351,44,701.91,False
ORD006776,ACC01351,13,843.13,False
ORD006777,ACC01352,28,471.24,False
ORD006778,ACC01352,29,903.1,False
ORD006779,ACC01352,49,872.41,False
ORD006780,ACC01352,34,237.02,False
ORD006781,ACC01353,25,1499.67,True
ORD006782,ACC01353,55,212.24,False
ORD006783,ACC01353,1,2159.73,False
ORD006784,ACC01353,20,468.33,False
ORD006785,ACC01353,31,1359.71,False
ORD006786,ACC01353,0,2666.23,False
ORD006787,ACC01353,3,1427.55,False
ORD006788,ACC01354,5,1205.77,False
ORD006789,ACC01354,48,1567.95,False
ORD006790,ACC01354,14,536.07,False
ORD006791,ACC01354,23,614.81,False
ORD006792,ACC01354,25,279.56,False
ORD006793,ACC01354,28,184.51,False
ORD006794,ACC01355,56,1850.8,False
ORD006795,ACC01355,31,410.96,False
ORD006796,ACC01355,11,649.54,False
ORD006797,ACC01355,13,162.82,False
ORD006798,ACC01355,10,488.64,False
ORD006799,ACC01355,48,1367.44,False
ORD006800,ACC01356,46,167.63,False
ORD006801,ACC01356,15,752.26,False
ORD006802,ACC01356,37,1057.5,False
ORD006803,ACC01356,49,1026.71,False
ORD006804,ACC01356,21,496.07,False
ORD006805,ACC01356,54,245.16,False
ORD006806,ACC01356,56,2303.63,False
ORD006807,ACC01357,13,941.22,False
ORD006808,ACC01357,11,218.67,False
ORD006809,ACC01357,11,490.1,False
ORD006810,ACC01357,5,1283.68,False
ORD006811,ACC01357,20,176.56,False
ORD006812,ACC01358,20,691.7,False
ORD006813,ACC01358,24,530.72,False
ORD006814,ACC01358,59,1344.13,False
ORD006815,ACC01359,42,1216.55,False
ORD006816,ACC01359,18,748.56,False
ORD006817,ACC01359,26,5439.01,False
ORD006818,ACC01359,0,1389.88,False
ORD006819,ACC01359,34,214.11,False
ORD006820,ACC01360,9,740.62,False
ORD006821,ACC01360,47,1095.36,False
ORD006822,ACC01360,32,937.36,False
ORD006823,ACC01360,20,1271.38,True
ORD006824,ACC01361,43,353.91,False
ORD006825,ACC01361,50,636.02,False
ORD006826,ACC01361,49,1793.85,False
ORD006827,ACC01362,31,120.28,False
ORD006828,ACC01362,41,386.35,False
ORD006829,ACC01362,8,944.51,False
ORD006830,ACC01362,23,767.87,False
ORD006831,ACC01362,4,276.0,False
ORD006832,ACC01362,53,544.54,False
ORD006833,ACC01362,23,613.08,False
ORD006834,ACC01362,4,904.39,False
ORD006835,ACC01363,55,699.19,False
ORD006836,ACC01363,34,601.35,False
ORD006837,ACC01363,48,292.26,False
ORD006838,ACC01363,48,1671.69,False
ORD006839,ACC01363,45,296.02,False
ORD006840,ACC01363,49,785.25,False
ORD006841,ACC01364,45,1380.16,False
ORD006842,ACC01364,13,166.67,True
ORD006843,ACC01364,40,1140.22,False
ORD006844,ACC01364,26,1378.74,False
ORD006845,ACC01365,31,192.56,False
ORD006846,ACC01366,14,1056.35,False
ORD006847,ACC01366,29,1851.31,False
ORD006848,ACC01366,2,788.87,False
ORD006849,ACC01366,24,1009.47,False
ORD006850,ACC01367,16,465.34,False
ORD006851,ACC01367,28,401.66,False
ORD006852,ACC01367,16,1393.45,False
ORD006853,ACC01367,11,1045.52,False
ORD006854,ACC01367,23,1363.32,False
ORD006855,ACC01367,2,226.08,False
ORD006856,ACC01368,49,2458.88,False
ORD006857,ACC01368,32,984.98,False
ORD006858,ACC01368,9,3282.56,False
ORD006859,ACC01369,13,386.39,False
ORD006860,ACC01369,11,724.89,False
ORD006861,ACC01369,50,1182.81,False
ORD006862,ACC01369,13,939.56,False
ORD006863,ACC01369,5,769.84,False
ORD006864,ACC01370,19,255.35,False
ORD006865,ACC01370,3,1212.18,False
ORD006866,ACC01370,31,1235.91,False
ORD006867,ACC01370,2,463.36,False
ORD006868,ACC01370,28,1532.47,False
ORD006869,ACC01371,15,362.5,False
ORD006870,ACC01371,0,2659.23,False
ORD006871,ACC01371,35,717.54,False
ORD006872,ACC01371,15,1816.8,True
ORD006873,ACC01371,52,534.93,False
ORD006874,ACC01371,9,628.77,False
ORD006875,ACC01372,0,2075.99,False
ORD006876,ACC01372,4,292.35,True
ORD006877,ACC01372,1,458.48,False
ORD006878,ACC01373,42,1211.71,True
ORD006879,ACC01373,4,440.92,False
ORD006880,ACC01373,53,225.97,False
ORD006881,ACC01373,8,345.98,True
ORD006882,ACC01373,9,1168.42,False
ORD006883,ACC01374,3,662.47,False
ORD006884,ACC01374,19,1206.35,False
ORD006885,ACC01374,28,2596.35,False
ORD006886,ACC01374,37,670.2,False
ORD006887,ACC01374,51,85.63,False
ORD006888,ACC01374,27,1319.68,False
ORD006889,ACC01375,8,2089.1,False
ORD006890,ACC01375,57,1331.55,False
ORD006891,ACC01375,38,405.49,False
ORD006892,ACC01375,24,347.38,False
ORD006893,ACC01375,8,539.13,False
ORD006894,ACC01375,51,756.0,False
ORD006895,ACC01375,3,1144.19,False
ORD006896,ACC01376,32,858.7,False
ORD006897,ACC01376,45,327.92,False
ORD006898,ACC01376,51,2159.9,True
ORD006899,ACC01376,31,2234.38,False
ORD006900,ACC01376,28,435.12,False
ORD006901,ACC01376,56,417.47,False
ORD006902,ACC01376,40,1078.4,False
ORD006903,ACC01377,0,1722.63,False
ORD006904,ACC01377,21,279.17,False
ORD006905,ACC01377,16,384.36,False
ORD006906,ACC01377,49,328.12,False
ORD006907,ACC01377,19,1275.05,False
ORD006908,ACC01377,18,1271.43,False
ORD006909,ACC01377,27,737.37,False
ORD006910,ACC01378,54,987.83,False
ORD006911,ACC01378,47,212.32,False
ORD006912,ACC01378,8,582.56,False
ORD006913,ACC01378,35,332.19,False
ORD006914,ACC01378,35,153.94,False
ORD006915,ACC01378,18,430.98,False
ORD006916,ACC01379,52,547.35,False
ORD006917,ACC01379,42,404.69,False
ORD006918,ACC01379,53,289.25,False
ORD006919,ACC01379,20,373.18,False
ORD006920,ACC01379,32,387.57,False
ORD006921,ACC01379,14,1737.04,False
ORD006922,ACC01380,8,1206.35,False
ORD006923,ACC01380,52,118.11,False
ORD006924,ACC01380,38,1652.42,False
ORD006925,ACC01380,7,1963.51,False
ORD006926,ACC01380,20,190.33,False
ORD006927,ACC01381,18,1273.85,False
ORD006928,ACC01381,44,1266.86,False
ORD006929,ACC01381,55,1266.94,False
ORD006930,ACC01382,44,1084.2,False
ORD006931,ACC01382,27,211.18,False
ORD006932,ACC01382,20,1482.15,True
ORD006933,ACC01382,55,415.43,False
ORD006934,ACC01382,25,1406.98,False
ORD006935,ACC01382,53,558.7,False
ORD006936,ACC01383,34,968.96,False
ORD006937,ACC01383,11,338.82,False
ORD006938,ACC01383,56,869.91,False
ORD006939,ACC01383,21,2853.27,False
ORD006940,ACC01383,0,317.4,False
ORD006941,ACC01383,7,835.56,False
ORD006942,ACC01383,27,538.23,False
ORD006943,ACC01384,29,998.48,False
ORD006944,ACC01384,1,822.23,False
ORD006945,ACC01384,42,868.98,False
ORD006946,ACC01384,39,234.17,False
ORD006947,ACC01384,16,1027.02,False
ORD006948,ACC01384,39,454.22,False
ORD006949,ACC01384,48,1478.46,False
ORD006950,ACC01385,55,770.52,False
ORD006951,ACC01385,47,761.42,False
ORD006952,ACC01385,0,1234.8,False
ORD006953,ACC01385,28,2208.12,False
ORD006954,ACC01385,16,1220.93,False
ORD006955,ACC01386,31,944.79,False
ORD006956,ACC01386,11,652.92,False
ORD006957,ACC01387,10,1496.56,False
ORD006958,ACC01387,52,748.81,False
ORD006959,ACC01387,1,541.19,False
ORD006960,ACC01387,35,599.52,False
ORD006961,ACC01387,19,796.32,False
ORD006962,ACC01388,51,1941.2,False
ORD006963,ACC01388,41,1143.73,False
ORD006964,ACC01388,41,908.69,False
ORD006965,ACC01388,52,1370.48,False
ORD006966,ACC01388,8,998.84,True
ORD006967,ACC01389,27,588.57,False
ORD006968,ACC01389,18,284.37,False
ORD006969,ACC01389,42,1141.68,False
ORD006970,ACC01390,25,392.3,False
ORD006971,ACC01390,28,321.15,False
ORD006972,ACC01391,41,1588.91,False
ORD006973,ACC01391,38,304.3,False
ORD006974,ACC01392,29,109.0,False
ORD006975,ACC01392,42,930.55,True
ORD006976,ACC01392,13,630.7,False
ORD006977,ACC01392,1,868.66,False
ORD006978,ACC01392,18,1042.57,False
ORD006979,ACC01392,14,90.95,True
ORD006980,ACC01393,32,449.1,False
ORD006981,ACC01393,36,361.73,False
ORD006982,ACC01393,30,230.72,False
ORD006983,ACC01393,30,2306.28,False
ORD006984,ACC01393,42,666.71,False
ORD006985,ACC01394,2,1001.83,False
ORD006986,ACC01394,12,1435.42,False
ORD006987,ACC01394,43,384.65,False
ORD006988,ACC01395,0,847.13,False
ORD006989,ACC01395,1,515.52,False
ORD006990,ACC01395,23,1048.53,False
ORD006991,ACC01395,37,939.97,False
ORD006992,ACC01395,7,430.97,False
ORD006993,ACC01395,25,262.82,False
ORD006994,ACC01396,28,1159.47,False
ORD006995,ACC01396,59,1620.25,False
ORD006996,ACC01396,49,423.35,False
ORD006997,ACC01396,47,858.48,False
ORD006998,ACC01396,29,28.38,False
ORD006999,ACC01397,39,228.25,False
ORD007000,ACC01397,32,563.65,False
ORD007001,ACC01397,45,2830.37,False
ORD007002,ACC01397,1,1578.52,False
ORD007003,ACC01397,58,1521.59,False
ORD007004,ACC01398,10,406.87,False
ORD007005,ACC01399,34,443.27,False
ORD007006,ACC01399,10,1861.41,False
ORD007007,ACC01400,38,993.12,False
ORD007008,ACC01400,20,401.01,False
ORD007009,ACC01400,1,216.5,False
ORD007010,ACC01400,0,761.42,False
ORD007011,ACC01400,36,1708.5,False
ORD007012,ACC01400,17,740.31,False
ORD007013,ACC01401,56,1550.9,False
ORD007014,ACC01401,55,1001.32,False
ORD007015,ACC01401,56,115.62,False
ORD007016,ACC01401,55,223.02,False
ORD007017,ACC01402,32,1200.04,True
ORD007018,ACC01402,33,443.16,False
ORD007019,ACC01402,33,201.56,False
ORD007020,ACC01402,30,472.23,True
ORD007021,ACC01402,30,982.48,False
ORD007022,ACC01402,33,97.65,True
ORD007023,ACC01403,52,1760.96,True
ORD007024,ACC01403,52,1787.94,True
ORD007025,ACC01404,10,1529.35,True
ORD007026,ACC01404,10,724.35,False
ORD007027,ACC01405,46,1688.52,False
ORD007028,ACC01405,46,456.93,False
ORD007029,ACC01405,46,1176.91,False
ORD007030,ACC01405,43,689.18,False
ORD007031,ACC01406,55,388.42,False
ORD007032,ACC01406,53,844.05,True
ORD007033,ACC01407,45,616.5,True
ORD007034,ACC01407,44,1959.68,False
ORD007035,ACC01407,44,1044.85,False
ORD007036,ACC01408,33,41.81,True
ORD007037,ACC01408,35,2388.45,False
ORD007038,ACC01408,35,2505.76,False
ORD007039,ACC01408,33,532.03,False
ORD007040,ACC01408,36,379.09,False
ORD007041,ACC01408,34,1244.96,False
ORD007042,ACC01409,16,518.39,True
ORD007043,ACC01409,15,291.79,False
ORD007044,ACC01409,15,1577.73,True
ORD007045,ACC01410,34,651.69,False
ORD007046,ACC01410,32,121.55,False
ORD007047,ACC01410,32,1682.69,True
ORD007048,ACC01410,35,246.36,True
ORD007049,ACC01410,32,602.23,False
ORD007050,ACC01410,35,1297.55,False
ORD007051,ACC01411,6,1665.87,False
ORD007052,ACC01411,6,287.37,True
ORD007053,ACC01411,6,529.19,True
ORD007054,ACC01411,3,680.95,True
ORD007055,ACC01412,39,1341.05,False
ORD007056,ACC01412,38,354.32,True
ORD007057,ACC01412,36,1410.79,False
ORD007058,ACC01412,37,804.37,True
ORD007059,ACC01413,17,1639.89,True
ORD007060,ACC01413,17,528.4,False
ORD007061,ACC01413,18,483.74,True
ORD007062,ACC01413,19,1382.66,True
ORD007063,ACC01413,18,921.17,True
ORD007064,ACC01413,18,635.92,False
ORD007065,ACC01413,20,1855.17,False
ORD007066,ACC01414,4,581.74,False
ORD007067,ACC01414,2,238.97,False
ORD007068,ACC01414,4,588.72,True
ORD007069,ACC01414,2,603.75,True
ORD007070,ACC01415,49,383.9,False
ORD007071,ACC01415,49,2206.94,False
ORD007072,ACC01415,51,125.2,True
ORD007073,ACC01415,51,438.3,True
ORD007074,ACC01415,50,780.04,True
ORD007075,ACC01415,49,93.33,True
ORD007076,ACC01415,50,1242.46,True
ORD007077,ACC01415,51,78.7,True
ORD007078,ACC01415,49,1549.81,True
ORD007079,ACC01415,51,291.24,True
ORD007080,ACC01416,48,556.06,True
ORD007081,ACC01416,48,411.9,False
ORD007082,ACC01416,50,749.35,False
ORD007083,ACC01416,47,2124.43,False
ORD007084,ACC01416,50,2263.27,True
ORD007085,ACC01417,31,3085.39,True
ORD007086,ACC01417,33,865.88,False
ORD007087,ACC01418,34,609.2,True
ORD007088,ACC01418,36,341.41,False
ORD007089,ACC01418,33,2788.83,True
ORD007090,ACC01418,35,1239.34,False
ORD007091,ACC01419,42,128.27,True
ORD007092,ACC01419,40,1465.63,True
ORD007093,ACC01419,42,813.76,False
ORD007094,ACC01419,41,668.04,True
ORD007095,ACC01420,10,1687.02,False
ORD007096,ACC01420,9,340.88,False
ORD007097,ACC01420,12,1788.55,False
ORD007098,ACC01420,9,382.09,False
ORD007099,ACC01420,9,153.67,True
ORD007100,ACC01420,10,1040.98,True
ORD007101,ACC01421,20,982.72,True
ORD007102,ACC01421,21,363.26,False
ORD007103,ACC01421,22,938.48,True
ORD007104,ACC01421,23,926.24,True
ORD007105,ACC01421,22,505.68,True
ORD007106,ACC01421,22,1043.76,False
ORD007107,ACC01421,21,567.28,True
ORD007108,ACC01421,22,1066.13,True
ORD007109,ACC01421,20,973.77,True
ORD007110,ACC01422,38,889.88,True
ORD007111,ACC01422,39,492.29,True
ORD007112,ACC01422,39,250.49,False
ORD007113,ACC01423,24,916.79,False
ORD007114,ACC01423,24,1192.78,False
ORD007115,ACC01423,25,168.45,False
ORD007116,ACC01423,24,445.99,True
ORD007117,ACC01423,24,923.87,True
ORD007118,ACC01423,23,2244.18,True
ORD007119,ACC01424,37,979.73,True
ORD007120,ACC01424,37,1050.46,False
ORD007121,ACC01424,35,2180.14,False
ORD007122,ACC01424,36,114.98,False
ORD007123,ACC01424,36,402.57,False
ORD007124,ACC01425,55,692.82,True
ORD007125,ACC01425,53,324.1,False
ORD007126,ACC01425,55,769.57,True
ORD007127,ACC01425,55,1677.65,False
ORD007128,ACC01425,53,658.46,False
ORD007129,ACC01425,52,311.5,False
ORD007130,ACC01426,56,874.95,True
ORD007131,ACC01426,54,1088.79,False
ORD007132,ACC01427,3,424.49,True
ORD007133,ACC01427,2,831.88,True
ORD007134,ACC01427,4,363.38,True
ORD007135,ACC01427,3,253.86,False
ORD007136,ACC01427,1,387.88,True
ORD007137,ACC01428,24,1648.06,True
ORD007138,ACC01428,22,318.44,False
ORD007139,ACC01428,21,1004.84,True
ORD007140,ACC01428,22,56.15,False
ORD007141,ACC01428,21,1419.77,False
ORD007142,ACC01428,23,190.14,True
ORD007143,ACC01428,23,421.78,True
ORD007144,ACC01429,14,778.77,False
ORD007145,ACC01429,14,942.47,False
ORD007146,ACC01429,13,690.14,False
ORD007147,ACC01430,3,2328.03,True
ORD007148,ACC01430,4,782.35,False
ORD007149,ACC01430,3,947.86,True
ORD007150,ACC01431,42,1474.11,False
ORD007151,ACC01431,43,525.13,True
ORD007152,ACC01431,41,1760.65,False
ORD007153,ACC01431,44,546.63,False
ORD007154,ACC01431,43,2030.58,True
ORD007155,ACC01431,43,465.39,False
ORD007156,ACC01432,35,876.68,False
ORD007157,ACC01432,35,1746.41,False
ORD007158,ACC01432,38,1095.45,True
ORD007159,ACC01432,37,781.89,False
ORD007160,ACC01433,52,193.62,False
ORD007161,ACC01433,49,427.26,False
ORD007162,ACC01433,52,1460.74,False
ORD007163,ACC01434,30,606.81,True
ORD007164,ACC01434,30,1120.97,True
ORD007165,ACC01434,29,145.27,True
ORD007166,ACC01435,22,1070.75,True
ORD007167,ACC01435,25,548.25,False
ORD007168,ACC01435,24,1346.78,False
ORD007169,ACC01435,22,659.62,True
ORD007170,ACC01435,24,184.44,True
ORD007171,ACC01436,26,1344.65,False
ORD007172,ACC01436,25,1226.5,False
ORD007173,ACC01436,26,900.21,False
ORD007174,ACC01436,28,534.85,False
ORD007175,ACC01436,28,131.21,True
ORD007176,ACC01436,28,330.3,False
ORD007177,ACC01436,27,744.09,True
ORD007178,ACC01436,27,1104.07,False
ORD007179,ACC01437,6,627.0,True
ORD007180,ACC01437,8,619.25,False
ORD007181,ACC01437,5,523.01,False
ORD007182,ACC01437,6,299.17,False
ORD007183,ACC01437,7,1132.02,True
ORD007184,ACC01438,3,736.67,True
ORD007185,ACC01438,4,1383.65,False
ORD007186,ACC01438,6,1146.08,True
ORD007187,ACC01438,5,749.76,True
ORD007188,ACC01438,4,1289.9,False
ORD007189,ACC01439,21,790.79,False
ORD007190,ACC01439,23,846.18,True
ORD007191,ACC01439,21,1447.08,True
ORD007192,ACC01439,21,649.91,True
ORD007193,ACC01439,24,70.94,True
ORD007194,ACC01440,42,214.17,True
ORD007195,ACC01440,43,1439.18,True
ORD007196,ACC01440,42,1348.98,True
ORD007197,ACC01440,41,149.17,True
ORD007198,ACC01440,42,1581.7,False
ORD007199,ACC01441,20,1668.95,True
ORD007200,ACC01441,18,372.12,True
ORD007201,ACC01441,21,1150.63,True
ORD007202,ACC01441,19,2362.12,False
ORD007203,ACC01441,18,1765.7,False
ORD007204,ACC01442,13,530.39,False
ORD007205,ACC01442,11,377.2,False
ORD007206,ACC01442,12,751.53,True
ORD007207,ACC01442,13,1218.25,False
ORD007208,ACC01442,13,74.93,True
ORD007209,ACC01442,11,1552.4,True
ORD007210,ACC01442,11,1009.08,True
ORD007211,ACC01443,27,468.42,True
ORD007212,ACC01443,28,601.85,False
ORD007213,ACC01443,28,362.14,False
ORD007214,ACC01443,30,601.91,False
ORD007215,ACC01444,4,1006.4,False
ORD007216,ACC01444,3,836.57,False
ORD007217,ACC01444,4,1546.37,False
ORD007218,ACC01444,2,611.88,True
ORD007219,ACC01444,3,1001.94,False
ORD007220,ACC01444,5,1543.72,True
ORD007221,ACC01444,5,221.56,False
ORD007222,ACC01445,54,588.76,True
ORD007223,ACC01445,53,171.75,True
ORD007224,ACC01445,54,862.8,True
ORD007225,ACC01445,54,684.77,True
ORD007226,ACC01445,56,223.53,False
ORD007227,ACC01445,56,894.86,False
ORD007228,ACC01445,54,1197.72,True
ORD007229,ACC01445,56,422.33,False
ORD007230,ACC01446,23,654.65,False
ORD007231,ACC01446,23,346.21,False
ORD007232,ACC01446,25,1164.89,True
ORD007233,ACC01446,23,841.17,True
ORD007234,ACC01446,22,2544.96,False
ORD007235,ACC01447,44,802.51,False
ORD007236,ACC01447,45,580.3,True
ORD007237,ACC01447,45,451.81,False
ORD007238,ACC01447,45,327.4,True
ORD007239,ACC01448,13,3135.04,False
ORD007240,ACC01448,14,734.87,False
ORD007241,ACC01448,12,1504.65,False
ORD007242,ACC01448,13,1149.1,False
ORD007243,ACC01448,11,981.02,True
ORD007244,ACC01448,12,598.67,True
